"pig_ensembl_gene_id","pig_gene_name","pig_entrezgene_id","hsapiens_homolog_ensembl_gene","hsapiens_homolog_associated_gene_name","human_entrezgene_id","cow_ensembl_gene_id","cow_gene_name","cow_entrezgene_id"
"ENSSSCG00000014420","JAKMIP2",100511808,"ENSG00000176049","JAKMIP2",9832,"ENSBTAG00000003349","JAKMIP2",527239
"ENSSSCG00000004423","TUBE1",100154975,"ENSG00000074935","TUBE1",51175,"ENSBTAG00000013837","TUBE1",512715
"ENSSSCG00000017346","EFTUD2",100522208,"ENSG00000108883","EFTUD2",9343,"ENSBTAG00000013526","EFTUD2",509425
"ENSSSCG00000025119","GRIK1",100624513,"ENSG00000171189","GRIK1",2897,"ENSBTAG00000034854","GRIK1",533760
"ENSSSCG00000031361","CELSR1",102159820,"ENSG00000075275","CELSR1",9620,"ENSBTAG00000008036","CELSR1",522422
"ENSSSCG00000033654","FANCC",102158362,"ENSG00000158169","FANCC",2176,"ENSBTAG00000017195","FANCC",281762
"ENSSSCG00000033654","FANCC",102158362,"ENSG00000158169","FANCC",105376156,"ENSBTAG00000017195","FANCC",281762
"ENSSSCG00000003630","AGO3",100499510,"ENSG00000126070","AGO3",192669,"ENSBTAG00000018324","AGO3",406231
"ENSSSCG00000036621","FAM229B",100623109,"ENSG00000203778","FAM229B",619208,"ENSBTAG00000033429","FAM229B",777592
"ENSSSCG00000015791","CFAP97",100518043,"ENSG00000164323","CFAP97",57587,"ENSBTAG00000013211","CFAP97",508280
"ENSSSCG00000004425","LAMA4",100154581,"ENSG00000112769","LAMA4",3910,"ENSBTAG00000008817","LAMA4",529670
"ENSSSCG00000001938","SSTR1",397004,"ENSG00000139874","SSTR1",6751,"ENSBTAG00000006582","SSTR1",NA
"ENSSSCG00000056590","TSC22D3",NA,"ENSG00000157514","TSC22D3",1831,"ENSBTAG00000045877","TSC22D3",100125309
"ENSSSCG00000012564","MID2",NA,"ENSG00000080561","MID2",11043,"ENSBTAG00000021968","MID2",616821
"ENSSSCG00000006858","OLFM3",100156959,"ENSG00000118733","OLFM3",118427,"ENSBTAG00000000845","OLFM3",538499
"ENSSSCG00000001916","INSYN1",100156505,"ENSG00000205363","INSYN1",388135,"ENSBTAG00000025803","INSYN1",613490
"ENSSSCG00000015789","SNX25",100157280,"ENSG00000109762","SNX25",83891,"ENSBTAG00000010351","SNX25",533174
"ENSSSCG00000006840","WDR47",100155903,"ENSG00000085433","WDR47",22911,"ENSBTAG00000020384","WDR47",512354
"ENSSSCG00000001939","TTC6",100625559,"ENSG00000139865","TTC6",319089,"ENSBTAG00000015095","TTC6",517396
"ENSSSCG00000012173","SAT1",397645,"ENSG00000130066","SAT1",6303,"ENSBTAG00000017363","SAT1",508861
"ENSSSCG00000058778","UBE2G1",100522828,"ENSG00000132388","UBE2G1",7326,"ENSBTAG00000014433","UBE2G1",613676
"ENSSSCG00000015792","LRP2BP",100155710,"ENSG00000109771","LRP2BP",55805,"ENSBTAG00000005094","LRP2BP",536490
"ENSSSCG00000011645","CEP63",100157714,"ENSG00000182923","CEP63",80254,"ENSBTAG00000007014","CEP63",521932
"ENSSSCG00000011167","ZNF782",102164376,"ENSG00000196597","ZNF782",158431,"ENSBTAG00000008836","ZNF782",616883
"ENSSSCG00000059089","VSIG1",NA,"ENSG00000101842","VSIG1",340547,"ENSBTAG00000007859","VSIG1",505937
"ENSSSCG00000054402","OR8B4",NA,"ENSG00000280090","OR8B4",283162,"ENSBTAG00000033480","OR8B4",782723
"ENSSSCG00000017362","ATXN7L3",100511716,"ENSG00000087152","ATXN7L3",56970,"ENSBTAG00000019662","ATXN7L3",525252
"ENSSSCG00000010145","HEATR1",100154560,"ENSG00000119285","HEATR1",55127,"ENSBTAG00000044100","HEATR1",617204
"ENSSSCG00000004065","TIAM2",100155014,"ENSG00000146426","TIAM2",26230,"ENSBTAG00000010047","TIAM2",100139161
"ENSSSCG00000055432","OR8B8",NA,"ENSG00000197125","OR8B8",26493,"ENSBTAG00000069631","OR8B8",539185
"ENSSSCG00000022837","TMUB2",100514791,"ENSG00000168591","TMUB2",79089,"ENSBTAG00000019660","TMUB2",614388
"ENSSSCG00000033180","PSMD10",NA,"ENSG00000101843","PSMD10",5716,"ENSBTAG00000013721","PSMD10",535414
"ENSSSCG00000015798","ANKRD37",100153642,"ENSG00000186352","ANKRD37",353322,"ENSBTAG00000018453","ANKRD37",509139
"ENSSSCG00000022785","GSG1L",100625929,"ENSG00000169181","GSG1L",146395,"ENSBTAG00000004607","GSG1L",511049
"ENSSSCG00000015793","UFSP2",100517682,"ENSG00000109775","UFSP2",55325,"ENSBTAG00000018454","UFSP2",617788
"ENSSSCG00000015794","CFAP96",100154862,"ENSG00000205129","CFAP96",441054,"ENSBTAG00000034430","CFAP96",523361
"ENSSSCG00000010146","LGALS8",100156193,"ENSG00000116977","LGALS8",3964,"ENSBTAG00000013544","LGALS8",506977
"ENSSSCG00000007814","KATNIP",102167376,"ENSG00000047578","KATNIP",23247,"ENSBTAG00000006129","KATNIP",520970
"ENSSSCG00000017347","HIGD1B",100522512,"ENSG00000131097","HIGD1B",51751,"ENSBTAG00000016736","HIGD1B",510275
"ENSSSCG00000004070","SCAF8",100512874,"ENSG00000213079","SCAF8",22828,"ENSBTAG00000031917","SCAF8",100298738
"ENSSSCG00000015796","PDLIM3",414421,"ENSG00000154553","PDLIM3",27295,"ENSBTAG00000017183","PDLIM3",538516
"ENSSSCG00000007815","GTF3C1",100519247,"ENSG00000077235","GTF3C1",2975,"ENSBTAG00000006126","GTF3C1",509874
"ENSSSCG00000017258","FAM20A",100522273,"ENSG00000108950","FAM20A",54757,"ENSBTAG00000001085","FAM20A",521099
"ENSSSCG00000038185","EREG",NA,"ENSG00000124882","EREG",2069,"ENSBTAG00000010273","EREG",100295476
"ENSSSCG00000012174","APOO",NA,"ENSG00000184831","APOO",79135,"ENSBTAG00000010937","APOO",513847
"ENSSSCG00000017259","PRKAR1A",397091,"ENSG00000108946","PRKAR1A",5573,"ENSBTAG00000008621","PRKAR1A",615074
"ENSSSCG00000012026","ADAMTS1",497061,"ENSG00000154734","ADAMTS1",9510,"ENSBTAG00000000706","ADAMTS1",512171
"ENSSSCG00000039341","SULT1E1",397052,"ENSG00000109193","SULT1E1",6783,"ENSBTAG00000011952","SULT1E1",280934
"ENSSSCG00000012569","ATG4A",NA,"ENSG00000101844","ATG4A",115201,"ENSBTAG00000013724","ATG4A",408003
"ENSSSCG00000008944","NPFFR2",NA,"ENSG00000056291","NPFFR2",10886,"ENSBTAG00000009070","NPFFR2",530560
"ENSSSCG00000036961","PCDHB7",110259513,"ENSG00000113212","PCDHB7",56129,"ENSBTAG00000060447","PCDHB7",787102
"ENSSSCG00000017260","WIPI1",100462758,"ENSG00000070540","WIPI1",55062,"ENSBTAG00000039556","WIPI1",528410
"ENSSSCG00000009626","SORBS3",100153623,"ENSG00000120896","SORBS3",10174,"ENSBTAG00000014401","SORBS3",507914
"ENSSSCG00000006841","CLCC1",100155876,"ENSG00000121940","CLCC1",23155,"ENSBTAG00000017129","CLCC1",519085
"ENSSSCG00000015499","RABGAP1L",NA,"ENSG00000152061","RABGAP1L",9910,"ENSBTAG00000049490","RABGAP1L",NA
"ENSSSCG00000012133","ASB11",100154431,"ENSG00000165192","ASB11",140456,"ENSBTAG00000001514","ASB11",511852
"ENSSSCG00000007816","IL21R",100518723,"ENSG00000103522","IL21R",50615,"ENSBTAG00000019567","IL21R",617967
"ENSSSCG00000008965","BTC",NA,"ENSG00000174808","BTC",685,"ENSBTAG00000004237","BTC",280737
"ENSSSCG00000009625","PDLIM2",100737811,"ENSG00000120913","PDLIM2",64236,"ENSBTAG00000007369","PDLIM2",512907
"ENSSSCG00000017328","ARHGAP27",100628007,"ENSG00000159314","ARHGAP27",201176,"ENSBTAG00000000571","ARHGAP27",789296
"ENSSSCG00000004370","ATG5",100739102,"ENSG00000057663","ATG5",9474,"ENSBTAG00000005400","ATG5",532686
"ENSSSCG00000007817","IL4R",397614,"ENSG00000077238","IL4R",3566,"ENSBTAG00000001602","IL4R",404154
"ENSSSCG00000040445","RND3",397559,"ENSG00000115963","RND3",390,"ENSBTAG00000039731","RND3",783333
"ENSSSCG00000009627","C8orf58",NA,"ENSG00000241852","C8orf58",541565,"ENSBTAG00000005466","C8H8orf58",101902190
"ENSSSCG00000008966","PARM1",100511208,"ENSG00000169116","PARM1",25849,"ENSBTAG00000015919","PARM1",518368
"ENSSSCG00000011646","KY",100524398,"ENSG00000174611","KY",339855,"ENSBTAG00000051206","KY",101903894
"ENSSSCG00000022919","KIF5C",100622102,"ENSG00000168280","KIF5C",3800,"ENSBTAG00000018125","KIF5C",538771
"ENSSSCG00000005129","IZUMO3",100152877,"ENSG00000205442","IZUMO3",100129669,"ENSBTAG00000023412","IZUMO3",786878
"ENSSSCG00000025986","EDARADD",100157377,"ENSG00000186197","EDARADD",128178,"ENSBTAG00000044197","EDARADD",518089
"ENSSSCG00000008919","EPHA5",NA,"ENSG00000145242","EPHA5",2044,"ENSBTAG00000009438","EPHA5",100337226
"ENSSSCG00000009628","CCAR2",100155718,"ENSG00000158941","CCAR2",57805,"ENSBTAG00000005469","CCAR2",507114
"ENSSSCG00000012134","PIGA",NA,"ENSG00000165195","PIGA",5277,"ENSBTAG00000007646","PIGA",100139601
"ENSSSCG00000002445","TRIP11",NA,"ENSG00000100815","TRIP11",9321,"ENSBTAG00000026953","TRIP11",786759
"ENSSSCG00000026382","PPP2R5E",100525377,"ENSG00000154001","PPP2R5E",5529,"ENSBTAG00000019784","PPP2R5E",533617
"ENSSSCG00000021440","GPSM2",100518248,"ENSG00000121957","GPSM2",29899,"ENSBTAG00000017124","GPSM2",513654
"ENSSSCG00000017330","MAP3K14",100520402,"ENSG00000006062","MAP3K14",9020,"ENSBTAG00000007084","MAP3K14",508367
"ENSSSCG00000010148","ERO1B",100154974,"ENSG00000086619","ERO1B",56605,"ENSBTAG00000034633","ERO1B",514361
"ENSSSCG00000012022","APP",397663,"ENSG00000142192","APP",351,"ENSBTAG00000017753","APP",280722
"ENSSSCG00000035956","HABP4",100512302,"ENSG00000130956","HABP4",22927,"ENSBTAG00000011586","HABP4",514807
"ENSSSCG00000031207","PLAC1",NA,"ENSG00000170965","PLAC1",10761,"ENSBTAG00000006293","PLAC1",767997
"ENSSSCG00000017261","ARSG",100521576,"ENSG00000141337","ARSG",22901,"ENSBTAG00000010637","ARSG",513067
"ENSSSCG00000034728","RNF151",NA,"ENSG00000179580","RNF151",146310,"ENSBTAG00000009536","RNF151",767973
"ENSSSCG00000004106","LATS1",100152165,"ENSG00000131023","LATS1",9113,"ENSBTAG00000015076","LATS1",535935
"ENSSSCG00000012685","PABIR2",NA,"ENSG00000156504","PABIR2",159090,"ENSBTAG00000001886","PABIR2",787049
"ENSSSCG00000009629","BIN3",100153227,"ENSG00000147439","BIN3",55909,"ENSBTAG00000005470","BIN3",507115
"ENSSSCG00000028981","ZNF367",100514675,"ENSG00000165244","ZNF367",195828,"ENSBTAG00000071395","ZNF367",540823
"ENSSSCG00000030328","NDUFB10",100623873,"ENSG00000140990","NDUFB10",4716,"ENSBTAG00000009534","NDUFB10",327701
"ENSSSCG00000032657","RPL3L",100622679,"ENSG00000140986","RPL3L",6123,"ENSBTAG00000009533","RPL3L",618440
"ENSSSCG00000017262","SLC16A6",100739042,"ENSG00000108932","SLC16A6",9120,"ENSBTAG00000003074","SLC16A6",529171
"ENSSSCG00000038554","PDCL",100153625,"ENSG00000136940","PDCL",5082,"ENSBTAG00000030675","PDCL",286773
"ENSSSCG00000039368","SLC35D2",100514312,"ENSG00000130958","SLC35D2",11046,"ENSBTAG00000019939","SLC35D2",617113
"ENSSSCG00000038853","GPR137B",100154578,"ENSG00000077585","GPR137B",7107,"ENSBTAG00000000830","GPR137B",613826
"ENSSSCG00000012571","COL4A6",NA,"ENSG00000197565","COL4A6",1288,"ENSBTAG00000013760","COL4A6",523526
"ENSSSCG00000032932","MSRB1",100037965,"ENSG00000198736","MSRB1",51734,"ENSBTAG00000049306","MSRB1",618441
"ENSSSCG00000004104","KATNA1",100518101,"ENSG00000186625","KATNA1",11104,"ENSBTAG00000032024","KATNA1",506715
"ENSSSCG00000017333","FMNL1",100520585,"ENSG00000184922","FMNL1",752,"ENSBTAG00000004196","FMNL1",788992
"ENSSSCG00000031216","HS3ST6",110259947,"ENSG00000162040","HS3ST6",64711,"ENSBTAG00000019249","HS3ST6",540893
"ENSSSCG00000015504","CACYBP",NA,"ENSG00000116161","CACYBP",27101,"ENSBTAG00000001107","CACYBP",618428
"ENSSSCG00000027609","GC",NA,"ENSG00000145321","GC",2638,"ENSBTAG00000013718","GC",530076
"ENSSSCG00000025711","MEIOB",100624598,"ENSG00000162039","MEIOB",254528,"ENSBTAG00000020001","MEIOB",618487
"ENSSSCG00000026819","NID1",100511351,"ENSG00000116962","NID1",4811,"ENSBTAG00000007244","NID1",534319
"ENSSSCG00000037856","EDN2",102157561,"ENSG00000127129","EDN2",1907,"ENSBTAG00000021434","EDN2",319094
"ENSSSCG00000036679","SORBS2",396719,"ENSG00000154556","SORBS2",8470,"ENSBTAG00000016486","SORBS2",614391
"ENSSSCG00000032160","FNDC7",100155482,"ENSG00000143107","FNDC7",163479,"ENSBTAG00000046771","FNDC7",100299981
"ENSSSCG00000001918","NPTN",100155307,"ENSG00000156642","NPTN",27020,"ENSBTAG00000008218","NPTN",540039
"ENSSSCG00000004369","PRDM1",100154284,"ENSG00000057657","PRDM1",639,"ENSBTAG00000000816","PRDM1",538384
"ENSSSCG00000010937","HSD17B3",100513224,"ENSG00000130948","HSD17B3",3293,"ENSBTAG00000016867","HSD17B3",616934
"ENSSSCG00000023904","CFAP57",NA,"ENSG00000243710","CFAP57",149465,"ENSBTAG00000021547","CFAP57",521560
"ENSSSCG00000015507","TNN",NA,"ENSG00000120332","TNN",63923,"ENSBTAG00000015650","TNN",517433
"ENSSSCG00000006850","EEIG2",100519836,"ENSG00000162636","EEIG2",284611,"ENSBTAG00000005439","EEIG2",514601
"ENSSSCG00000010900","DENND1B",100738229,"ENSG00000213047","DENND1B",163486,"ENSBTAG00000012433","DENND1B",515939
"ENSSSCG00000030177","EBNA1BP2",100520256,"ENSG00000117395","EBNA1BP2",10969,"ENSBTAG00000021544","EBNA1BP2",512041
"ENSSSCG00000008961","MTHFD2L",NA,"ENSG00000163738","MTHFD2L",441024,"ENSBTAG00000043960","MTHFD2L",536269
"ENSSSCG00000006848","SLC25A24",100518780,"ENSG00000085491","SLC25A24",29957,"ENSBTAG00000003752","SLC25A24",534742
"ENSSSCG00000003901","FAAH",396949,"ENSG00000117480","FAAH",2166,"ENSBTAG00000007507","FAAH",540007
"ENSSSCG00000010955","GOLM1",100517183,"ENSG00000135052","GOLM1",51280,"ENSBTAG00000031569","GOLM1",517052
"ENSSSCG00000008013","IGFALS",397322,"ENSG00000099769","IGFALS",3483,"ENSBTAG00000033299","IGFALS",532494
"ENSSSCG00000002310","CCDC177",NA,"ENSG00000267909","CCDC177",56936,"ENSBTAG00000047101","CCDC177",101906537
"ENSSSCG00000024492","EPHB1",100524585,"ENSG00000154928","EPHB1",2047,"ENSBTAG00000015377","EPHB1",534731
"ENSSSCG00000006852","NTNG1",100152257,"ENSG00000162631","NTNG1",22854,"ENSBTAG00000014530","NTNG1",787473
"ENSSSCG00000008969","RCHY1",100038006,"ENSG00000163743","RCHY1",25898,"ENSBTAG00000007189","RCHY1",540733
"ENSSSCG00000017335","HEXIM2",100524519,"ENSG00000168517","HEXIM2",124790,"ENSBTAG00000024974","HEXIM2",614679
"ENSSSCG00000008014","NUBP2",100513347,"ENSG00000095906","NUBP2",10101,"ENSBTAG00000016561","NUBP2",515660
"ENSSSCG00000037634","FOXA1",100156502,"ENSG00000129514","FOXA1",3169,"ENSBTAG00000013888","FOXA1",NA
"ENSSSCG00000005116","GPHB5",100526029,"ENSG00000179600","GPHB5",122876,"ENSBTAG00000064906","GPB5",539408
"ENSSSCG00000005575","RC3H2",100152442,"ENSG00000056586","RC3H2",54542,"ENSBTAG00000023867","RC3H2",783330
"ENSSSCG00000003900","DMBX1",100524381,"ENSG00000197587","DMBX1",127343,"ENSBTAG00000009625","DMBX1",540714
"ENSSSCG00000032380","C1orf53",100521391,"ENSG00000203724","C1orf53",388722,"ENSBTAG00000051004","C16H1orf53",112441873
"ENSSSCG00000039714","MIPOL1",100153333,"ENSG00000151338","MIPOL1",145282,"ENSBTAG00000000655","MIPOL1",528380
"ENSSSCG00000010956","NAA35",100517363,"ENSG00000135040","NAA35",60560,"ENSBTAG00000001016","NAA35",506175
"ENSSSCG00000003895","EFCAB14",100526227,"ENSG00000159658","EFCAB14",9813,"ENSBTAG00000000097","EFCAB14",512180
"ENSSSCG00000031176","GP9",100216312,"ENSG00000169704","GP9",2815,"ENSBTAG00000014666","GP9",617668
"ENSSSCG00000029348","THAP6",NA,"ENSG00000174796","THAP6",152815,"ENSBTAG00000007190","THAP6",539787
"ENSSSCG00000039024","SPSB3",100521004,"ENSG00000162032","SPSB3",90864,"ENSBTAG00000016558","SPSB3",515661
"ENSSSCG00000055453","TEX38",100738423,"ENSG00000186118","TEX38",374973,"ENSBTAG00000046812","TEX38",784640
"ENSSSCG00000022804","RHOJ",100155474,"ENSG00000126785","RHOJ",57381,"ENSBTAG00000017200","RHOJ",540619
"ENSSSCG00000038900","ISY1",102162880,"ENSG00000240682","ISY1",57461,"ENSBTAG00000030915","ISY1",783414
"ENSSSCG00000021467","EME2",100521548,"ENSG00000197774","EME2",197342,"ENSBTAG00000016553","EME2",515662
"ENSSSCG00000038657","ATPAF1",100524092,"ENSG00000123472","ATPAF1",64756,"ENSBTAG00000000094","ATPAF1",505430
"ENSSSCG00000010151","LYST",100049676,"ENSG00000143669","LYST",1130,"ENSBTAG00000016804","LYST",281072
"ENSSSCG00000024681","TECRL",NA,"ENSG00000205678","TECRL",253017,"ENSBTAG00000024826","TECRL",616643
"ENSSSCG00000034126","ADAM20",NA,"ENSG00000134007","ADAM20",8748,"ENSBTAG00000073708","ADAM20",519654
"ENSSSCG00000014399","ARHGAP26",100520606,"ENSG00000145819","ARHGAP26",23092,"ENSBTAG00000027151","ARHGAP26",538219
"ENSSSCG00000030067","GINM1",102157824,"ENSG00000055211","GINM1",116254,"ENSBTAG00000000880","GINM1",506714
"ENSSSCG00000040879","CNBP",100312965,"ENSG00000169714","CNBP",7555,"ENSBTAG00000012159","CNBP",504831
"ENSSSCG00000008953","CXCL8",396880,"ENSG00000169429","CXCL8",3576,"ENSBTAG00000019716","CXCL8",280828
"ENSSSCG00000008017","NME3",100514398,"ENSG00000103024","NME3",4832,"ENSBTAG00000016552","NME3",515663
"ENSSSCG00000028867","PPIL4",100625026,"ENSG00000131013","PPIL4",85313,"ENSBTAG00000016980","PPIL4",535676
"ENSSSCG00000010957","AGTPBP1",100518857,"ENSG00000135049","AGTPBP1",23287,"ENSBTAG00000001257","AGTPBP1",534958
"ENSSSCG00000003897","MOB3C",100738460,"ENSG00000142961","MOB3C",148932,"ENSBTAG00000023551","MOB3C",614275
"ENSSSCG00000039508","REC114",100154080,"ENSG00000183324","REC114",283677,"ENSBTAG00000048991","REC114",613762
"ENSSSCG00000008018","MAPK8IP3",100521718,"ENSG00000138834","MAPK8IP3",23162,"ENSBTAG00000002211","MAPK8IP3",537598
"ENSSSCG00000034726","KCNH5",100510997,"ENSG00000140015","KCNH5",27133,"ENSBTAG00000011379","KCNH5",537813
"ENSSSCG00000003898","MKNK1",100233194,"ENSG00000079277","MKNK1",8569,"ENSBTAG00000019933","MKNK1",525647
"ENSSSCG00000008957","AMCF-II",396900,"ENSG00000124875","CXCL6",6372,"ENSBTAG00000009812","CXCL5",281735
"ENSSSCG00000036270","ATP6V1G3",100522819,"ENSG00000151418","ATP6V1G3",127124,"ENSBTAG00000019890","ATP6V1G3",613925
"ENSSSCG00000001920","HCN4",100156534,"ENSG00000138622","HCN4",10021,"ENSBTAG00000017466","HCN4",785689
"ENSSSCG00000017337","ACBD4",100520929,"ENSG00000181513","ACBD4",79777,"ENSBTAG00000006054","ACBD4",515848
"ENSSSCG00000037935","CYYR1",100154451,"ENSG00000166265","CYYR1",116159,"ENSBTAG00000050914","CYYR1",768230
"ENSSSCG00000017338","PLCD3",100521111,"ENSG00000161714","PLCD3",113026,"ENSBTAG00000006052","PLCD3",513057
"ENSSSCG00000058745","KNCN",110261449,"ENSG00000162456","KNCN",148930,"ENSBTAG00000030532","KNCN",100139285
"ENSSSCG00000011616","COPG1",100516936,"ENSG00000181789","COPG1",22820,"ENSBTAG00000013212","COPG1",338055
"ENSSSCG00000029849","S1PR1",100621202,"ENSG00000170989","S1PR1",1901,"ENSBTAG00000005990","S1PR1",281135
"ENSSSCG00000031719","SEMA4B",110261555,"ENSG00000185033","SEMA4B",10509,"ENSBTAG00000021273","SEMA4B",510140
"ENSSSCG00000027211","EPC2",100518870,"ENSG00000135999","EPC2",26122,"ENSBTAG00000018581","EPC2",539432
"ENSSSCG00000040719","KIAA0040",NA,"ENSG00000235750","KIAA0040",9674,"ENSBTAG00000073497","KIAA0040",100335299
"ENSSSCG00000004371","CRYBG1",100521168,"ENSG00000112297","CRYBG1",202,"ENSBTAG00000017527","CRYBG1",526200
"ENSSSCG00000017339","NMT1",100524705,"ENSG00000136448","NMT1",4836,"ENSBTAG00000006051","NMT1",281351
"ENSSSCG00000003633","TEKT2",100525228,"ENSG00000092850","TEKT2",27285,"ENSBTAG00000021714","TEKT2",514463
"ENSSSCG00000028646","MMADHC",100521690,"ENSG00000168288","MMADHC",27249,"ENSBTAG00000015962","MMADHC",521533
"ENSSSCG00000001858","CIB1",100157484,"ENSG00000185043","CIB1",10519,"ENSBTAG00000021275","CIB1",510141
"ENSSSCG00000015508","TNR",NA,"ENSG00000116147","TNR",7143,"ENSBTAG00000011706","TNR",526409
"ENSSSCG00000035020","STK32B",NA,"ENSG00000152953","STK32B",55351,"ENSBTAG00000015409","STK32B",529134
"ENSSSCG00000015695","RAB3GAP1",100152771,"ENSG00000115839","RAB3GAP1",22930,"ENSBTAG00000013449","RAB3GAP1",535393
"ENSSSCG00000003634","ADPRS",100525405,"ENSG00000116863","ADPRS",54936,"ENSBTAG00000021715","ADPRS",521650
"ENSSSCG00000012030","CLDN8",100302021,"ENSG00000156284","CLDN8",9073,"ENSBTAG00000039820","CLDN8",538761
"ENSSSCG00000012686","MOSPD1",100359355,"ENSG00000101928","MOSPD1",56180,"ENSBTAG00000013922","MOSPD1",523578
"ENSSSCG00000014339","CTNNA1",100523778,"ENSG00000044115","CTNNA1",1495,"ENSBTAG00000014182","CTNNA1",526848
"ENSSSCG00000033641","COL8A2",100525585,"ENSG00000171812","COL8A2",1296,"ENSBTAG00000010175","COL8A2",539415
"ENSSSCG00000021804","KRTAP24-1",100624898,"ENSG00000188694","KRTAP24-1",643803,"ENSBTAG00000046384","KRTAP24-1",100138320
"ENSSSCG00000015667","MBD5",100519394,"ENSG00000204406","MBD5",55777,"ENSBTAG00000019592","MBD5",541084
"ENSSSCG00000029297","KRTAP27-1",100625464,"ENSG00000206107","KRTAP27-1",643812,"ENSBTAG00000052202","KRTAP27-1",100141020
"ENSSSCG00000012031","CLDN17",100294681,"ENSG00000156282","CLDN17",26285,"ENSBTAG00000061152","CLDN17",512703
"ENSSSCG00000008019","JPT2",474165,"ENSG00000206053","JPT2",90861,"ENSBTAG00000002209","JPT2",618512
"ENSSSCG00000008963","AREG",397668,"ENSG00000109321","AREG",374,"ENSBTAG00000018134","AREG",538751
"ENSSSCG00000061017","DPH5",100157715,"ENSG00000117543","DPH5",51611,"ENSBTAG00000075009","DPH5",508904
"ENSSSCG00000039317","SLC25A21",100515265,"ENSG00000183032","SLC25A21",89874,"ENSBTAG00000019350","SLC25A21",513423
"ENSSSCG00000037213","TRAPPC3",100525755,"ENSG00000054116","TRAPPC3",27095,"ENSBTAG00000005732","TRAPPC3",538669
"ENSSSCG00000008026","CRAMP1",100522247,"ENSG00000007545","CRAMP1",57585,"ENSBTAG00000002202","CRAMP1",520515
"ENSSSCG00000006860","SLC30A7",100156498,"ENSG00000162695","SLC30A7",148867,"ENSBTAG00000019027","SLC30A7",613851
"ENSSSCG00000017340","DCAKD",100521290,"ENSG00000172992","DCAKD",79877,"ENSBTAG00000006048","DCAKD",508778
"ENSSSCG00000015696","MAP3K19",100511286,"ENSG00000176601","MAP3K19",80122,"ENSBTAG00000014409","MAP3K19",538897
"ENSSSCG00000011611","HMCES",106504109,"ENSG00000183624","HMCES",56941,"ENSBTAG00000030930","HMCES",530527
"ENSSSCG00000004109","ZC3H12D",100156984,"ENSG00000178199","ZC3H12D",340152,"ENSBTAG00000007388","ZC3H12D",615863
"ENSSSCG00000039101","C1QL1",780424,"ENSG00000131094","C1QL1",10882,"ENSBTAG00000011759","C1QL1",519675
"ENSSSCG00000035523","FUT11",100157040,"ENSG00000196968","FUT11",170384,"ENSBTAG00000002792","FUT11",539329
"ENSSSCG00000003637","MAP7D1",100511265,"ENSG00000116871","MAP7D1",55700,"ENSBTAG00000030301","MAP7D1",512106
"ENSSSCG00000036645","PDE6B",NA,"ENSG00000133256","PDE6B",5158,"ENSBTAG00000017480","PDE6B",281974
"ENSSSCG00000006861","EXTL2",100155305,"ENSG00000162694","EXTL2",2135,"ENSBTAG00000019026","EXTL2",540527
"ENSSSCG00000004110","TAB2",100156182,"ENSG00000055208","TAB2",23118,"ENSBTAG00000013454","TAB2",540203
"ENSSSCG00000010308","CHCHD1",100153416,"ENSG00000172586","CHCHD1",118487,"ENSBTAG00000012654","CHCHD1",540610
"ENSSSCG00000012123","RAB9A",100513057,"ENSG00000123595","RAB9A",9367,"ENSBTAG00000010923","RAB9A",511776
"ENSSSCG00000017256","ABCA6",100520861,"ENSG00000154262","ABCA6",23460,"ENSBTAG00000006921","ABCA6",537351
"ENSSSCG00000010309","ZSWIM8",100736886,"ENSG00000214655","ZSWIM8",23053,"ENSBTAG00000012657","ZSWIM8",533041
